	MicrobeID	NCBI Taxonomy ID	Strain	Species	Genus	Family	Order	Class	Phylum	Kingdom	#genome	unique_name	total_length
422	Ralstonia_sp_5_7_47FAA	329	Ralstonia pickettii	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	329	Ralstonia_sp_5_7_47FAA	9809309
423	Rhodococcus_equi_ATCC_33707	525370	Rhodococcus hoagii ATCC 33707	Rhodococcus hoagii	Rhodococcus	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	525370	Rhodococcus_equi_ATCC_33707	10291782
424	Roseburia_intestinalis_L1_82	536231	Roseburia intestinalis L1-82	Roseburia intestinalis	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	536231	Roseburia_intestinalis_L1_82	8139365
425	Rothia_dentocariosa_ATCC_17931	762948	Rothia dentocariosa ATCC 17931	Rothia dentocariosa	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	762948	Rothia_dentocariosa_ATCC_17931	4760687
426	Rothia_mucilaginosa_DY_18	680646	Rothia mucilaginosa DY-18	Rothia mucilaginosa	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	680646	Rothia_mucilaginosa_DY_18	4236524
427	Ruminococcaceae_bacterium_D16	552398	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16	unclassified Ruminococcaceae	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	552398	Ruminococcaceae_bacterium_D16	5987301
428	Ruminococcus_albus_7	697329	Ruminococcus albus 7 = DSM 20455	Ruminococcus albus	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	697329	Ruminococcus_albus_7	8374062
429	Ruminococcus_bicirculans_80_3	1160721	Ruminococcus bicirculans	Ruminococcus bicirculans	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	1160721	Ruminococcus_bicirculans_80_3	5476350
430	Ruminococcus_champanellensis_18P13	213810	Ruminococcus champanellensis 18P13 = JCM 17042	Ruminococcus champanellensis	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	213810	Ruminococcus_champanellensis_18P13	4711352
431	Ruminococcus_flavefaciens_FD_1	641112	Ruminococcus flavefaciens FD-1	Ruminococcus flavefaciens	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	641112	Ruminococcus_flavefaciens_FD_1	8671131
432	Ruminococcus_gnavus_ATCC_29149	411470	[Ruminococcus] gnavus ATCC 29149	[Ruminococcus] gnavus	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	411470	Ruminococcus_gnavus_ATCC_29149	6585053
433	Ruminococcus_lactaris_ATCC_29176	471875	[Ruminococcus] lactaris ATCC 29176	[Ruminococcus] lactaris	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	471875	Ruminococcus_lactaris_ATCC_29176	5079920
434	Ruminococcus_sp_5_1_39BFAA	457412	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	457412	Ruminococcus_sp_5_1_39BFAA	7120431
435	Ruminococcus_torques_ATCC_27756	411460	[Ruminococcus] torques ATCC 27756	[Ruminococcus] torques	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	411460	Ruminococcus_torques_ATCC_27756	5116872
436	Scardovia_inopinata_F0304	641146	Scardovia inopinata F0304	Scardovia inopinata	Scardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	641146	Scardovia_inopinata_F0304	3463643
437	Slackia_exigua_ATCC_700122	649764	Slackia exigua ATCC 700122	Slackia exigua	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	649764	Slackia_exigua_ATCC_700122	4063932
438	Solobacterium_moorei_F0204	706433	Solobacterium moorei F0204	Solobacterium moorei	Solobacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	706433	Solobacterium_moorei_F0204	3880123
439	Staphylococcus_arlettae_CVD059	1212545	Staphylococcus arlettae CVD059	Staphylococcus arlettae	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1212545	Staphylococcus_arlettae_CVD059	4914570
440	Staphylococcus_capitis_QN1	1189311	Staphylococcus capitis QN1	Staphylococcus capitis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1189311	Staphylococcus_capitis_QN1	4673753
441	Staphylococcus_caprae_C87	435838	Staphylococcus capitis C87	Staphylococcus capitis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	435838	Staphylococcus_caprae_C87	4716309
442	Staphylococcus_epidermidis_ATCC_12228	176280	Staphylococcus epidermidis ATCC 12228	Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	176280	Staphylococcus_epidermidis_ATCC_12228	4878320
443	Staphylococcus_equorum_subsp_equorum_Mu2	1159488	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1159488	Staphylococcus_equorum_subsp_equorum_Mu2	5577668
444	Staphylococcus_haemolyticus_JCSC1435	279808	Staphylococcus haemolyticus JCSC1435	Staphylococcus haemolyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	279808	Staphylococcus_haemolyticus_JCSC1435	5181426
445	Staphylococcus_hominis_subsp_hominis_C80	435837	Staphylococcus hominis subsp. hominis C80	Staphylococcus hominis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	435837	Staphylococcus_hominis_subsp_hominis_C80	4364746
446	Staphylococcus_lugdunensis_HKU09_01	698737	Staphylococcus lugdunensis HKU09-01	Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	698737	Staphylococcus_lugdunensis_HKU09_01	5085981
447	Staphylococcus_pettenkoferi_VCU012	904314	Staphylococcus pettenkoferi VCU012	Staphylococcus pettenkoferi	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	904314	Staphylococcus_pettenkoferi_VCU012	4629600
448	Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	342451	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292	Staphylococcus saprophyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	342451	Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	4930524
449	Staphylococcus_simulans_ACS_120_V_Sch1	883166	Staphylococcus simulans ACS-120-V-Sch1	Staphylococcus simulans	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	883166	Staphylococcus_simulans_ACS_120_V_Sch1	5090430
450	Staphylococcus_warneri_SG1	1194526	Staphylococcus warneri SG1	Staphylococcus warneri	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1194526	Staphylococcus_warneri_SG1	4935327
451	Staphylococcus_xylosus_DMB3_Bh1	1353979	Staphylococcus xylosus DMB3-Bh1	Staphylococcus xylosus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1353979	Staphylococcus_xylosus_DMB3_Bh1	5311190
452	Stenotrophomonas_maltophilia_D457	1163399	Stenotrophomonas maltophilia D457	Stenotrophomonas maltophilia	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	1163399	Stenotrophomonas_maltophilia_D457	9144884
453	Streptococcus_agalactiae_A909	205921	Streptococcus agalactiae A909	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	205921	Streptococcus_agalactiae_A909	4118354
454	Streptococcus_anginosus_1_2_62CV	742820	Streptococcus anginosus 1_2_62CV	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	742820	Streptococcus_anginosus_1_2_62CV	3414277
455	Streptococcus_australis_ATCC_700641	888833	Streptococcus australis ATCC 700641	Streptococcus australis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	888833	Streptococcus_australis_ATCC_700641	4110596
456	Streptococcus_constellatus_subsp_constellatus_SK53	1095730	Streptococcus constellatus subsp. constellatus SK53	Streptococcus constellatus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1095730	Streptococcus_constellatus_subsp_constellatus_SK53	3580863
457	Streptococcus_cristatus_ATCC_51100	889201	Streptococcus cristatus ATCC 51100	Streptococcus cristatus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	889201	Streptococcus_cristatus_ATCC_51100	3822501
458	Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957	663952	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957	Streptococcus dysgalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	663952	Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957	4087898
459	Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143	981539	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	Streptococcus gallolyticus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	981539	Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143	4599326
460	Streptococcus_gordonii_str_Challis_substr_CH1	467705	Streptococcus gordonii str. Challis substr. CH1	Streptococcus gordonii	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	467705	Streptococcus_gordonii_str_Challis_substr_CH1	4273565
461	Streptococcus_intermedius_JTH08	591365	Streptococcus intermedius JTH08	Streptococcus intermedius	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	591365	Streptococcus_intermedius_JTH08	3726359
462	Streptococcus_mitis_NCTC_12261	246201	Streptococcus mitis NCTC 12261	Streptococcus mitis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	246201	Streptococcus_mitis_NCTC_12261	3795894
463	Streptococcus_mutans_ATCC_25175	1257041	Streptococcus mutans ATCC 25175	Streptococcus mutans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1257041	Streptococcus_mutans_ATCC_25175	3863156
464	Streptococcus_oralis_Uo5	927666	Streptococcus oralis Uo5	Streptococcus oralis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	927666	Streptococcus_oralis_Uo5	3821438
465	Streptococcus_parauberis_KCTC_11537	936154	Streptococcus parauberis KCTC 11537	Streptococcus parauberis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	936154	Streptococcus_parauberis_KCTC_11537	4102650
466	Streptococcus_salivarius_JIM8777	347253	Streptococcus salivarius JIM8777	Streptococcus salivarius	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	347253	Streptococcus_salivarius_JIM8777	4274970
467	Streptococcus_sanguinis_SK36	388919	Streptococcus sanguinis SK36	Streptococcus sanguinis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	388919	Streptococcus_sanguinis_SK36	4641681
468	Streptococcus_sp_2_1_36FAA	469609	Streptococcus sp. 2_1_36FAA	Streptococcus sp. 2_1_36FAA	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	469609	Streptococcus_sp_2_1_36FAA	4174475
469	Streptococcus_sp_I_G2	1156431	Streptococcus ilei	Streptococcus sp. I-G2	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1156431	Streptococcus_sp_I_G2	3742236
470	Streptococcus_sp_I_P16	1156433	Streptococcus ilei	Streptococcus sp. I-P16	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1156433	Streptococcus_sp_I_P16	3804998
471	Streptococcus_thermophilus_LMG_18311	264199	Streptococcus thermophilus LMG 18311	Streptococcus thermophilus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	264199	Streptococcus_thermophilus_LMG_18311	3304241
472	Streptococcus_uberis_0140J	218495	Streptococcus uberis 0140J	Streptococcus uberis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	218495	Streptococcus_uberis_0140J	3605507
473	Streptococcus_vestibularis_F0396	904306	Streptococcus vestibularis F0396	Streptococcus vestibularis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	904306	Streptococcus_vestibularis_F0396	3877216
474	Subdoligranulum_variabile_DSM_15176	411471	Subdoligranulum variabile DSM 15176	Subdoligranulum variabile	Subdoligranulum	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	411471	Subdoligranulum_variabile_DSM_15176	8836163
475	Sulfolobus_solfataricus_P2	273057	Saccharolobus solfataricus P2	Saccharolobus solfataricus	Saccharolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea	273057	Sulfolobus_solfataricus_P2	5694073
476	Sutterella_wadsworthensis_3_1_45B	742821	Sutterella wadsworthensis 3_1_45B	Sutterella wadsworthensis	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	742821	Sutterella_wadsworthensis_3_1_45B	5481120
477	Tannerella_forsythia_ATCC_43037	28112	Tannerella forsythia	Tannerella forsythia	Tannerella	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	28112	Tannerella_forsythia_ATCC_43037	6428523
478	Tropheryma_whipplei_str_Twist	203267	Tropheryma whipplei str. Twist	Tropheryma whipplei	Tropheryma	Tropherymataceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	203267	Tropheryma_whipplei_str_Twist	1836735
479	Ureaplasma_parvum_serovar_1_str_ATCC_27813	515608	Ureaplasma parvum serovar 1 str. ATCC 27813	Ureaplasma parvum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	515608	Ureaplasma_parvum_serovar_1_str_ATCC_27813	1445657
480	Ureaplasma_urealyticum_serovar_8_str_ATCC_27618	626095	Ureaplasma urealyticum serovar 8 str. ATCC 27618	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	626095	Ureaplasma_urealyticum_serovar_8_str_ATCC_27618	1714154
481	Varibaculum_cambriense_DSM_15806	1123488	Varibaculum cambriense DSM 15806	Varibaculum cambriense	Varibaculum	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	1123488	Varibaculum_cambriense_DSM_15806	3827362
482	Veillonella_atypica_ACS_049_V_Sch6	866776	Veillonella atypica ACS-049-V-Sch6	Veillonella atypica	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	866776	Veillonella_atypica_ACS_049_V_Sch6	4031327
483	Veillonella_dispar_ATCC_17748	546273	Veillonella dispar ATCC 17748	Veillonella dispar	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	546273	Veillonella_dispar_ATCC_17748	4101434
484	Veillonella_parvula_Te3_DSM_2008	479436	Veillonella parvula DSM 2008	Veillonella parvula	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	479436	Veillonella_parvula_Te3_DSM_2008	3986187
485	Veillonella_ratti_ACS_216_V_Col6b	883156	Veillonella seminalis ACS-216-V-Col6b	Veillonella seminalis	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	883156	Veillonella_ratti_ACS_216_V_Col6b	4451174
486	Veillonella_sp_3_1_44	457416	Veillonella sp. 3_1_44	Veillonella sp. 3_1_44	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	457416	Veillonella_sp_3_1_44	4021490
487	Veillonella_sp_6_1_27	450749	Veillonella sp. 6_1_27	Veillonella sp. 6_1_27	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	450749	Veillonella_sp_6_1_27	4051906
488	Vibrio_furnissii_NCTC_11218	903510	Vibrio furnissii NCTC 11218	Vibrio furnissii	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	903510	Vibrio_furnissii_NCTC_11218	9440882
489	Vibrio_mimicus_MB_451	675806	Vibrio mimicus MB451	Vibrio mimicus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	675806	Vibrio_mimicus_MB_451	8289443
490	Vibrio_parahaemolyticus_RIMD_2210633	223926	Vibrio parahaemolyticus RIMD 2210633	Vibrio parahaemolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	223926	Vibrio_parahaemolyticus_RIMD_2210633	9847105
491	Weissella_cibaria_KACC_11862	911104	Weissella cibaria KACC 11862	Weissella cibaria	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	911104	Weissella_cibaria_KACC_11862	4434504
492	Yersinia_enterocolitica_subsp_enterocolitica_8081	393305	Yersinia enterocolitica subsp. enterocolitica 8081	Yersinia enterocolitica	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	393305	Yersinia_enterocolitica_subsp_enterocolitica_8081	8917244
493	Yersinia_frederiksenii_ATCC_33641	349966	Yersinia frederiksenii ATCC 33641	Yersinia frederiksenii	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	349966	Yersinia_frederiksenii_ATCC_33641	9266781
494	Yersinia_kristensenii_ATCC_33638	527012	Yersinia kristensenii ATCC 33638	Yersinia kristensenii	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	527012	Yersinia_kristensenii_ATCC_33638	9641352
495	Yersinia_pseudotuberculosis_YPIII	502800	Yersinia pseudotuberculosis YPIII	Yersinia pseudotuberculosis	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	502800	Yersinia_pseudotuberculosis_YPIII	8891452
496	Yersinia_rohdei_ATCC_43380	527004	Yersinia rohdei ATCC 43380	Yersinia rohdei	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	527004	Yersinia_rohdei_ATCC_43380	8212042
